,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
117,ጀመረ,ሌሎችሁን,ሰደበ,እይነት,ተከለ,ድርግ,ላላ,ግን,እሺ,ሶ,ህውሀት,ብሄራዊ,ፓርቲ,ተቋቋመ,ዘር,ፖለቲካ,ቀጠለ,,,,,,,,,,,,,,,,,,,
118,"""","ሰዎች""",ኢንሻላህ,ኢራን,አሜሪካ,ተሸነፈ,ረገጠ,ሲበጠረቁ,እያዬሁ,ሀይማኖት,ጎሰኝነትኮ,ሀቅ,ደፈነ,ተወዳዳሪ,,,,,,,,,,,,,,,,,,,,,,
119,አየ,ችግር,አይነት,ግለሰብ,ተመለከ,ሎጂክ,ገባ,ሀሳብ,ከሞሞገት,ፍረጃ,ቀደመ,,,,,,,,,,,,,,,,,,,,,,,,,
120,ደግ,ድርግ,አፍ_ከፈተ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,ቀን,ገዛ,ደቂቃ,ደም,ተፍስሶ,ወሰደ,ደም,የአትክልቶችዎን,አፈር,ፈሳ,ቤት,ያጥለቀልቀዋል,ተቃወመ,ንጹሀን,ተመኘ,ደም,ነቃ,ሞት,መጠጠ,ግን,ሌላኛው,ህይወት,አለፈ,,,,,,,,,,,,,
122,አትሌት,ሀይሌ,ጠቀመ,ሀገር,ሰራ,ደነቀ,እስቲ,ሀይሌ,ሜትር,ሮጠ,ተሸነፈ,ተመካ,ጀባ,በላ,,,,,,,,,,,,,,,,,,,,,,
123,ብልጽግና,ፓርቲ,አዲስ_አበባ,ንግድ,ማህበረሰብ,ውይይት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,መንግስት,ዲሞክራሲ,ቀደደ,ሰማ,ድርግ,ደንብ,ተከተለ,አላማ,ገለጠ,ሀሳብ,ነጻነት,ከለከለ,መንግስት,ብልጽግና,ተወራ,"""ጽ""ን",መሀል,ወጣ,ስማ,ትክክለኛ,ማንነት,,,,,,,,,,,,,,,
125,ኢ,ዜ,ማ,ደስይለኝ,ሀሳባቹህ,ናደ,ዜጋ,ይሄ,ዘር,ፓለቲካ,ጠፋ,ለምለሚትዋ,ኢትዩጽያ,ብንእይ,ጥር,ናቅፋ,ሰሀል,ኤርትራ,በረሀ,ለኢትዪጽያችን,የወደቅ,ለኢትዪጵያ,,,,,,,,,,,,,,
126,ዷ,ባዮሎጂካል,ሴትናት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,ፈጠረ,ሬጌ,ሙዚቃ,ሆን,ቀጣ,እኮ,እዮብ,መኮንን,ራስ,ወሰደ,ቀን,,,,,,,,,,,,,,,,,,,,,,,,,
128,የሚስደስት,እውነት,ቡዙዎች,መነጽር,ብያስተካክሉ,መልካም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,"""ካቀድነው",ገታ,ፈታ,እቅድ,ጋ,ይሰናሰል,መለሰ,ለአጋቾቹ,"ሰጥተናል""",ንጉስ_ጥላሁን,•••,,,,,,,,,,,,,,,,,,,,,,,,,
130,ጉዳይ,አገር,ሰላም,ተቀመጠ,በቀል,የርስበርስ,ጦርነት,ቀሰቀሰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,ያየሰው,ሺመልስ,ደረሰ,አዘነ,ቃል,አላምረው,በኮን,ሀላፊ,ንጉስ,ጥላሁ,ግድያ,ማስፈራሪያ,ደረሰ,አወቀ,አብይ_አህመድ,መንግስት,ፍጹም,ኣፋኝነት,ተሻገረ,ያየሰው,ሸዋ,,,,,,,,,,,,,,,
132,ተገኘ,መታ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,አየ,ብዙ,ቀየረ,መልካም,አዲስ,አመት,ፍጼ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,ጉዳይ,ሙስና,እያንዳንዱ,ሙስና,ጠየቀ,ደረሰ,ለም,ተባለ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,ትራምፕ,ጥብጥቢ,ተጫወተ,ለም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,ወላይታ,ሊቃውንት,አክቲቪስት,አየ,ከህወሀት,ድርግ,ግኑኝነት,ደገፈ,ተቃወመ,ምክኒያቱም,ዋስትና,ፍለጋ,ሴጣን,ሌሄድ,ቻለ,,,,,,,,,,,,,,,,,,,,,
137,ብልጽግና,ፓርቲ,አዲስ,ፓርቲ,የኢህአዴግ,ውህድ,ኦቦ,በቀለ_ገርባ,ኤም,ኤን,ሰጠ,አየ,,,,,,,,,,,,,,,,,,,,,,,,
138,ቤሄሩን,ደገፈ,ሌላዉን,ጣለ,አየ,ቻለ,ነዉ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,“ጉራጌን,ፋቀ,ዋለ,ጠንካራ,ታታሪ,ኢትዮጵያዊ,የሚወጣው”,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,አካል,ጣረ,የንተ,ተደሰተ,ተጠረጠረ,አረገ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,ነጻ,ጀመረ,ነጻነት,ትርጉም,ረዳ,ወሰነ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,ብዙ,ግዜ,ለመነ,እምቢ,ወረደ,እግዜር,ገለጠ,ወረደ,አል,ቀን,ቆጥ,ተደርምሶ,አባ,ጐዳ,ቃሬዛ,ህክምና,ወሰደ,ብዙ,ወተወተ,አባት,ጆሮ,ጠጋ,"""አሁንስ",እግዜርን,ደምብ,"ሰሙት""",አሉ,,,,,,,,,
143,ቈላ,ወንድ,በአል,ምንድነው,ለበሰ,አቦ,ቀና,ሀበሻ,ቀማ,ገዛ,እንዴ,,,,,,,,,,,,,,,,,,,,,,,,,
144,ትክክል,ለአዲስአበቤዎች,ቆመ,ፖርቲ,ባልደራስ,እውነተኛ,ዲሞክራሲ,ድል_ዲሞክራሲ,ድል,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,ኤርትራ,ጉዳይ,በጠበጠ,ቀልድ,ዩኒቨርስቲ_ዘጋ,መንግስት,አልጋወራሹ,ተማሪ,ጨረሰ,ነውንዴ,ጠበቀ,ትምህርት,ከደበራቸው,አረፈ,እስቲ,,,,,,,,,,,,,,,,,,,,,
146,"""ህዝቡን",ዲሞክራሲ,ለመደ,"""",ቅድሚያ,ለመደ,አለባቸውይህ,ነጻ,"ያወጣቸው""",,,,,,,,,,,,,,,,,,,,,,,,,,,
147,ቱ,መራራ,ፓርቲ,ከበቡሽ,ዋጠ,መራራ,ፓርቲ,"""ልጥ""",ዋጠ,ኧረ,ጀዌ,ከበቡሽ,ፓርቲ,ዋጠ,መስሚያ,ወይን,መራራ,መራራ,,,,,,,,,,,,,,,,,,
148,ትንሽ,ሀሳብ,ነጻነት,ገለጸ,መብት,ተከበረ,ማ,አየ,ነጻነት,ታገለ,ግማሽ,እብድ,ግማሽ,ዘረኛ,እየታዘብን,,,,,,,,,,,,,,,,,,,,,
149,ግልጽ,ብሄር,መብት,ሩሲያ,አብዬት,አነሳ,ስታሊን,ተነሳ,መብት,ጉዳይ,አብዮት,ድጋፍ,የማግፕት,ኋላ,ታሊን,ገዳይ,ሆነግልጽ,ውይይት,ጠያቂ,ድምጥ,ቸገረ,,,,,,,,,,,,,,,
150,እኮ,ኧረ,ቈረጠ,ግን,ተቀየመ,በቃ,ምክንያት,አመነ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,ትግራይ,ህወሀት,ለየ,አየ,ተሻለ,ደሞ,ይሄንን,ጉዳይ,ክልል,ተጠቃ,ሰማ,ሰማ,ቀጣይ,ምርጫ,ሚፈታው,ጉዳይ,ክልል,ጐዳ,ህዝብ,ሰቀቀ,ተደረገ,ስራ,ግን,ቆመ,,,,,,,,,,,,
152,ይቅርታ,መቀሌ,አለቀ,መሰለ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,ቤተሰቦችሁ,ወደቃሌቲ,አረመ,ቤት,ገባ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,በጋ,ዘረፈ,አገር,አንፎጋገር,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,አገር,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,መረጃ,መንጋ,ጀመረ,የሻሪያ,ፍርድ,ቤት,አዋጅ,ተቋቋመ,ቀዳማዊ,ሀይለ,ስላሴ,"ናቸው""",መረጃ,ጉልጉሎ,ውጥእ,አቻ,,,,,,,,,,,,,,,,,,,,
157,ምርጫ,ፊት,ልክ,አሰበ,ነውእንበልና,የነጃዎር,ፖርቲ,መንግስት,መሰረተ,ወንበር,ጠራ,ተንከትክቶ,ሳቀ,እናየለን,,,,,,,,,,,,,,,,,,,,,,
158,አይ,ሳሙኤል,እቃ,በላ,መፖሰት,አስተማረ,ጠረገ,በላ,መጣ,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,አወቀ,ሰወች,እስልምና,መሰለ,በጭራሽ,ሰይጣናዊ,ዛር,አለያም,አየ,ጭፋ,አታላይ,,,,,,,,,,,,,,,,,,,,,,,,,
160,"""እኔ",ሶሻል_ሚዲያ,ሚዲያ,ቸኰለ,ወጣ,ተናገረ,ገና,አል,መልእክት_ተላለፈ,ሙስሊም,መግለጫ,ጠበቀ,ተባለ,ተገፋፍቼ,መግለጫ,ሰጠ,"""",አቶ,ተመስገን_ጥሩነህ,አፋር,ተናገረ,,,,,,,,,,,,,,,
161,ሰላም,ፍትህ,ሀገር,ልማት,ግለሰብ,ወሰነ,ነውመንግስት,ለዲሞክራስ,ዲሞክራሲ,ወልደ,ደግፉው,ህይወት,አመጠ,ያዘ,ቀና,የትግራየኦሮሞና,ሲዳማ,በተክንክ,በታትክ,ጠርንፎ,ልማት,ከንቱ,,,,,,,,,,,,,,
162,አማርኛ,በጠገዴ,ታዳጊ,ግድያ,ተያያዘ,ተጠረጠረ,ያዘ,ክትትል,ቀጠለ,ወረዳ,ፖሊስ,,,,,,,,,,,,,,,,,,,,,,,,,
163,ወቅታዊ,ደረጃ,ደረጃ,እርምጃ,ዶሎፊን,ለመደ,ቋንቋ,ጻፈ,ድርግ,ቪዲዮ,አይወርዱ,ሃጎስ,ዮጋ,ትርጉም,ሰጠ,,,,,,,,,,,,,,,,,,,,,
164,ኮምቦልቻ,ሞጣ,ሙስሊም,ጉዳይ,ተመለከተ,ኮምቦልቻ,ታላቅ,ሰላማዊ_ሰልፍ,ተካሄደ,ተገኘ,,,,,,,,,,,,,,,,,,,,,,,,,,
165,ዛሬ,አርማጭሆ,ህጻን,የታገተባቸው,ቤተሰብ,ነገረ,ከለሊት,ጀመረ,መንግስት,ስልክ,ዶለ,መንግስት,ጸጥታ,አካል,ደረሰ,,,,,,,,,,,,,,,,,,,,,
166,ረጋ,ሀገር,ምርጫ,ፈለገ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,እግዚአብሄር,ኢትዬጵያንና,ህዝብ,ይባርክከጠባቦችና,አክራሪ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,አሜን,በረከት,ደረሰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,ኑ,ሰፈር,እቺን,ገረመ,ተመካ,ወ,ቤት,አየ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,ተባለ,ብሄር,ፌደራሊዝምን,ጠፋ,ያሬድ,ህገ,መንግስት,ከበረ,ረገድ,አማራ,ክልል,አከለ,ለም,ግን,ዘነዘና,የዞ,ተነሳ,አማራ,,,,,,,,,,,,,,,,,,
171,ውይ,ፈጠረ,እለት,ትዝ,በቃ,ልደት,ምናምን,ብዙ,ኧረ,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,ደረሰ,ከነመላው,ቤተሰብ,እሴኬው,ውድ,የኢትዬጲያ,ልጅ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,አከከ,ቀየረ,መራ,አሜን,ቀጠለ,ካድሬ,መራ,ደገመ,"""ከእኔ","አዋቂ""",ቱልቱላ,,,,,,,,,,,,,,,,,,,,,,,,,
174,"""ወይኔ",ቁርጭምጭሚቱ,አማረ,"በጌታ""",ልብ,ደረቀ,ጠፋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"""በምን",ገለጸ,ትውልድ,አበሳ,ተንበረከከ,ብዛት,ተራመደ,ረሳ,አለፈ,ተለጐመ,አለፈ,ተከርችሞ,ጉልበት,ኮቴ,ምድር,"አትሞ""",በስ,,,,,,,,,,,,,,,,,,,
176,ይሄ,ሀረር,ልጅ,ጠበቀ,ሄደ,ደስታ,ወሰደ,እቅፍ,ድግፍ,ድርግ,,,,,,,,,,,,,,,,,,,,,,,,,,
177,ከሳ,ፒፕሉ,ሲያሽቋልጥ,ባለፈውሳምንት,ፍትህ,ቀላ,ቀለም,እሲኪያስብል,ቀይ,ለበሰ,ህዝብ,ሶሻል_ሚዲያ,ተጨነቀ,ደሞ,ይሄ,ምነው,ሸዋ,,,,,,,,,,,,,,,,,,,
178,ፍትህ,ሀገር,ደሞክራሲ,ህዝብ,ዋሸ,ቀበሌ,ሊቀመንበር,ምንስቴር,መራ,ቅናተኛና,ቅመኛ,ፍትህ,ለስዳማ,ምሁር,ሙሉ,ያለጥፋታቸው,አሰረ,,,,,,,,,,,,,,,,,,,
179,ደደብ,አረፋ,ጠማ,በላ,ከኤርትራው,ኣያቶላህ,ኢሰያስ,ወሰደ,ምክር,ገለጠ,ጀዝባና,አረፋ,በላ,አለም,አሰበ,ተታለለ,መሰለ,,,,,,,,,,,,,,,,,,,
180,ኤክሳይስዝ,ታክስኤክሳይዝስታክስ,ነውአማርኛውን,ወግ,ተናገረ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,እንደዚ,አይነት,ተረት_ተረት,እንዴ,ሰፈረ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,ሰላም,በዛ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,ብዙ,ሀቅ,ጠበቀ,አወቀ,ግን,ቸገረ,የአላህን,ሀቅ,ጠበቀ,አወቀ,,,,,,,,,,,,,,,,,,,,,,,,,,
184,በራ,ቀን,ደጋጓቹ,ጸጋ,ዘአብ,እግዚሀርያ,ወንጌል,ገበር,ጻድቅ,ንጹህ,ጠራ,ፈተነ,ተጋድሎ,አማረ,ፍሬ,ለአለም,በረከተ,ልዩ,ቀን,,,,,,,,,,,,,,,,,
185,መኪና_አደጋ,ተከላከለ,አዲስ,እይታ,ቀረበ,ፈለገ,መኪና_አደጋ,ዜጋ,በላ,ዛሬ,ደህና,ቤት,ወጠን,ጤና,መለሰ,በዛ,ተጨነቀ,,,,,,,,,,,,,,,,,,,
186,ወንድም,ሆይ,ውነተኛ,ጭምትነት,ጽድቅ,ንጹህ,ፍቅር,መልካም,ወሬ,በጎነ,,,,,,,,,,,,,,,,,,,,,,,,,,
187,ትዊተር,ላይክና,ሪትዊትን,ገንዘብ,ቀየረ,የካምፔይናችን,ተሳተፈ,ጠየቀ,አባሆይ,ጋሪያን,ገፋ,ከበደ,,,,,,,,,,,,,,,,,,,,,,,,
188,ልጅ,የመስከንን,ጥቅም,ቡና,ተማረ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,ሀገር,መብቃቶ,ያሰደሰታል,እግዚአብሄር,ተመሰገነ,አሜን,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,ምክትል,ከንቲባ,ታከለ_ኡማ,ቢሮ,ተዘጋጀ,ቤት,ስር,ተቋም,ተጠሪነት,ዞረ,አለም,ባንክ,ከተማ,ልማት,ቤት,ሚኒስቴር,ድርጊት,ተቃወመ,,,,,,,,,,,,,,,,,,
191,ሊቢያ,ጦር,ሰለጠነ,ተቋም,ደረሰ,ጥቃት,ገደለ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,ድርጅት,ተቋቋመ,አላማ,ውጪ,ተንቀሳቀሰ,ዜና,ሰማ,እኝህ,የምያክል,ጉመት,ፖለቲከኛ,ኢትዮጵያዊ,ተወዳጀ,ከነፍሰበላው,ጃዎር,ይመሰጥራልበነፍስ,ማጥፉት,ሴራ,አዋሽ,ባንክ,በላ,,,,,,,,,,,,,,,
193,ገረመ,አቢ,ንጹህ,ሰብአዊ,ደሞክራስያዊ,የሚናገረውታድያ,ኢሳይያስ,ወደደ,አከለ,ፍቅር,አክብሮት,የሚያሳየውኢሳይያስኮ,ደሞክራሲ,ፈለገ,አምባገነን,ጨቈነ,መሪ,,,,,,,,,,,,,,,,,,,
194,አማራ,መገናኛ,ብዙ,ዛሬ,አክሱም,አገውኛ,ትርጉም,ውሀ,ሹም,አል,"""አማራ",መገናኛ,"ብዙሃን""",ጉራጊኛ,ትርጉም,አይነት,አይነት,,,,,,,,,,,,,,,,,,,
195,ጀመረ,ግዜ,መሰለ,ዛሬ,አየሁ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,ለየ,እኮ,እግዚአብሄር,ጠቀለለ_ሚኒስትር,አረገ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,ጀመረ,ትግል,ሲጠንቀቅ,ሰላም,ቤት,ገባ,“ቄሮ”,ተባለ,ምክንያት,ዛሬ,ነገሰ,አክሱም,ጺዮን,አራ,ክብረበአል,ጨፈረ,ታቦት,ገባ,ደግ,ሀገር,ወደደ,“ቄሮ”,ለአለም,መሰከረ,,,,,,,,,,,,
198,ኤችአይቪ,ክልል,ውጪ,ወረርሽኝ,ደረጃ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,እገዛ,ሀገር,ጠላት,ተጠቃ,መደዴ,ጀግና,ሲያንቆለጳጵስ,ዋለ,"""የ",ሉአላዊነት,"ይነካል""",ተመጻደቀ,ይዳዳዋል,ሀገር,ሉአላዊነት,አንድነት,ኩል,ቈረቈረ,,,,,,,,,,,,,,,,,,
200,ሀበሻ,ልጅ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,ፈላጊ,አሸርጋጅ,ንግድ,ቆመ,የለ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,ዘገዩ,ጋሼ,ሃሃሃ,ድርግ,ቀረ,ቅጥል,አበረ,በቂ,ተመሰገነ,ሙስሊም,ጠንካራ,ድርግ,,,,,,,,,,,,,,,,,,,,,,,,
203,ከዩንቨርስቲዎቻችን,ጀመረ,ዎርክሾፖችና,ዌብናሮችን,ተባበረ,ጠነከረ,ተጨባጭ,ውጤት,በእምርታ,ተቀዳጀ,,,,,,,,,,,,,,,,,,,,,,,,,,
204,የእምዬ,ጣይቱ,የምድሪቷን,አፈር,ነካ,አሉላ,መንፈስ,የሰረጸኝ,ዘራፍ,ሀገር,ልጅ,ገብርዬ,ባልቻ,ልጂት,ወግድ,ነጫጭባ,እትትትትት,ኖችዬ,,,,,,,,,,,,,,,,,,
205,እንደሱማ,ቦታ,ኖረ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,አለም,ጦርነት,እራስሽን,ዝግጅ*,ሰማ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,በዚ,ዘመን,ከገንክ,ሚቆመዉ,ፎቶ,ቢቻ,ነዉ,ተገኘ,ከጎንክ,ሚቆመዉም,ነዉ,,,,,,,,,,,,,,,,,,,,,,,,,
208,ግል,ኖረ,ግን,ደረደረ,ውጥእ,ዋጋ,ሸጠ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,እግዚአብሄር,ሰጠ,መልካም,አል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,ሙስሊም,ጉዳይ,አብይ_አህመድ,አቋም,ቀጠለ,አመነ,ወያኔ,ገባ,ቅርቃር,ገባ,ቀረ,,,,,,,,,,,,,,,,,,,,,,,,,
211,ታከለ_ኡማ,አዲስ_አበባ,መሬት,ራስ,ፍቃድ,ቦታ,ተገኝ,እጅ,ስልክ,ሀብት,ሰጠ,ችግር,ፈጠረ,ከጥታ,እሳቸው,ዶለ,ድርግ,ሰራ,ብዙ,አሳማኝ,ረዳ,ሰማ,,,,,,,,,,,,,,
212,"""መደመር",ተንፈረጠጠ,ሀሳብ,"""",ፕሮፌሰር,መስፍን,ወልደማርያም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,አጭር,ጠቀሰ,ብክነት,አድራሻ,ቈጠረ,ንባብ,ሳይንትፊክ,ብክነት,ለየ,ኖረ,በዋናነት,የሚጠቀሱትበከተሞች,ውሰጥ,ለዉሰጥ,ዘረጋ,አየ,ውሀ,ብክነት,ጠቀሰ,,,,,,,,,,,,,,,,,
214,አባት,ተመሰገነ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,ደስ,ውድ,ጠቀለለ,ሚኒስትሪያችን,እግዚአብሄር,ተገኘ,ባረከ,ነገዎትን,ብርሀኑ,በራ,ሰለሞን,ጥበብ,ባረከ,አሜን,,,,,,,,,,,,,,,,,,,,,,
216,ዉድ,ምንያህል,በሀላ,ስጦታው,አገልግሎት,ነዉ,ጠቀመ,ግን,የዛሬዉን,ስጦታ,ጨረሰ,ገዛ,ጥቅል,አገልግሎት,ጠቀመ,ቀጠለ,ተመሰገነ,,,,,,,,,,,,,,,,,,,
217,ተናገረ,ቀፈፈ,ሳተ,እዉነት,ለመደ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,ጋዜጠኛ,ሸረሞጠ,ሴሌክቲቭ,አታካቸውን,ተመለከተ,ሀገር,ጥቅም,አሽከርነት,የቆማቹ,ህሊናቢስ,እንደሆናቹ,ረዳ,እዚያዉ,ካምፕ,ጀዌር,ጸጋ,አርአርሳ,ገቢሳ,ግም,ጉተማ,ተናገረ,አወቀ,መሰለ,,,,,,,,,,,,,
219,በመጭው,ምርጫ,አማራ,ክልል,ተሸነፈ,ሸር,አደገ,ተሻለ,ድምጽ,አጋር,,,,,,,,,,,,,,,,,,,,,,,,,,
220,ሳበ,ቀጠለ,ደማ,ደግ,አባት,አማራ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,ከረዩ,አርጎባ,አፋር,ለነብስ,ፈለገ,አቅም,ላጠ,ተመቸ,ግጥም,ጠቀመ,ዳጠ,ከረዩ,አጉል,አስቸጋሪ,ፈታ,አርጎባ,ድረስ,ሄደ,ነጠቀ,ግመል,ወሰደ,,,,,,,,,,,,,,,
222,ዋሸ,ግልጽ,ጥያቄ,"""ምን","ያክል""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,ወልቂጤ_ከተማ,ስድስተኛ,ሳምንት,ጨዋታ,ሜዳ,ተከናወነ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,እሺ,ስድብ,ቀረ,ንግር,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,ድል,ዴሞክራሲያ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,መልካም,ዜና,ደቡብ_አፍሪካ,የላብራቶሪ,ምርመራ,ላገ,አራት,ተጠረጠረ,ውጤት,ከኖቭል,ኮሮና_ቫይረስ,ነጻ,ረገጠ,,,,,,,,,,,,,,,,,,,,,,,
227,ደሀ,በደለ,ከበበ,ሰውሳያስገድል,ልዩ,ጥቅም,ውድልድል,ዱላ,ጨበጠ,መንገድ,ዘጋ,እልፍ,ነጻ_ውጥእ,አእላፉን,መንጋ,አንቀጠቀጠው,እስክንድር_ነጋ,ኰራ,ሲያዩክ,ደም,ብዛት,ከፍ,ድንቄ,ለውጥ,,,,,,,,,,,,
228,እንዲህም,አይነት,ቅንነት,ችግር,ግን,መራራ,አፍ,ወጣ,ቃል,"""ጃዋር",ኦሮሞ,ትግል,አንድምእራፍ,ከፍ,"ያደረገነው""",አመነ,ሀቅ,መራራ,መራ,ጃዋር,መሪነት,ቦታ,,,,,,,,,,,,,,
229,ድሬዳዋ,ሀገረ,ስብከት,ጅቡቲ,አብያተ,ክርስቲያናት,ሊቀ,ጳጳስ,ብጹእ,አቡነ,ዳንኤል,አረፈ,,,,,,,,,,,,,,,,,,,,,,,,
230,ጠሚር,አብይ_አህመድ,አማ,ደገመ,ተናገረ,ሰማ,እውነት,እውቀት,ንኛ,ክፍል,ጥንቅቅ,ዶክትሬት,በቆረጣ,ተገኘ,ራስ,ኢታማዦር,ሹም,በሻጥር,ገደለ,,,,,,,,,,,,,,,,,
231,ዛሬ,በአል,ቀን,ጨቀጨቀ,ብይ,ቃል,ገባ,ነበረ,ደግነት,ውርእ,ላፈ,እግዜር,ተቈጣ,መሰለ,ሰማ,ተመሰገነ,ስል,ቃል,አፈረ,,,,,,,,,,,,,,,,,
232,ራስ,የማግሰፍ,ስልት,እልክ,ስያልፍ,ዉሸት,ይታወቃልእኔ,ላቀ,ሀሳብ,ራስ,አምባገንነት,ነዉየሚያገዳድልም,መንግስት,ጀሌ,ወያኔ,ናቸዉአዉንም,የሚንኖረዉ,ጥበብ,ነዉጉልቻ,ቀየረ,ወጥ,ጣፈጠ,,,,,,,,,,,,,,
233,አገር,ነሳ,“የብሄር,ጥያቄ”,ብሄር,ድርጅት,በህብረ,ብሄር,ድርጅት,መልስ,ተገኘ,አብዛኛ,ብሄር,ድርጅት,ግን,ጥያቄ,መለሰ,ጥያቄ,ነገደ,ቀና,,,,,,,,,,,,,,,,
234,ህይወት,ታሪክ,አወቀ,ሳተ,ምቀኝነት,ውነት,መሰለ,ጻፈ,መሰለ,ድርግ,ፈተነ,ውነተኛ,ስፍራ,ሊ,,,,,,,,,,,,,,,,,,,,,,
235,ወረረ,ሰናይት,ነውረኛ,ሴት,ተማረ,ትውልድ,ገደለ,ፈጠረ,ተሻለ,ግን,ወልደ,ዘር,ተካ,ልጅ,ዘር,ተካ,ጠፋ,ሰራ,ወንጀል,ፈጠረ,ስራ,ሰጠ,,,,,,,,,,,,,,
236,ቤቲ,"""",ቆንጆ,"ነኝ""",ሚሚ,ስብሀት,ሰምታ•••,"""እኔም",ተስፋ,"ነው""",,,,,,,,,,,,,,,,,,,,,,,,,,
237,ስኳር,ግፊት,መደሃኒት,በዛ,ድርግ,አይ,ዳኒ,ምስኪን,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,ተሻለ,ኸረ,ተሻለ,ዘፈን,ስማ,ጌት,ዳውን,አል,ያሁነያ,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,ዳነ,ዘከዘከ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,ቴአትር,ስነጽሁፍ,ታሪክ,ልደት,እድገት,ቅጽ,ምርቃት,ሆቴል,አዲስ_አበባ,ፊት,ሽፋን,አመተ,ምህረቱ,ልብ,ይሏል,፻,,,,,,,,,,,,,,,,,,,,
241,አዲስ,ኤክሳይስ,ታክስ,ገባ,መኪና,ጣለ,አቀደ,አመት,ተገለገለ,አመት,ተገለገለ,አመት,ተገለገለ,,,,,,,,,,,,,,,,,,,,,,,
242,እውቀት,ነጻ,ሀገር,መራ,ማጂ,ግል,እሰከ,ድረስ,አንደሚያውቃት,ተናገረ,ቻለ,ራስ,ተመነ,ልጅ,አመመ,ገጠመ,ተመረኰዘ,ጻፈ,ጥርጥር,,,,,,,,,,,,,,,,,
243,ህወሀት,በላ,እግዚአብሄር,አመነ,ማህበረሰብ,ግራ,እጅ,ውጥእ,ብሄርተኛ,ግራ,ክርር,መራ,ሙዝ,ድረስ,ደረሰ,ውጪ,ደረሰ,,,,,,,,,,,,,,,,,,,
244,ልክ,ክልል,ዞን,ምናምን,አሉ,አድገውኮ,ዩኒቨርሲቲ,ሄደ,ችግር,ፈጠረ,ተአምር,ሀሳብ,ሀገር,ሀገር,ሰፋ,,,,,,,,,,,,,,,,,,,,,
